2024-01-18 09:55:42,715 INFO    StreamThr :170130 [internal.py:wandb_internal():86] W&B internal server running at pid: 170130, started at: 2024-01-18 09:55:42.715083
2024-01-18 09:55:42,716 DEBUG   HandlerThread:170130 [handler.py:handle_request():146] handle_request: status
2024-01-18 09:55:42,718 INFO    WriterThread:170130 [datastore.py:open_for_write():87] open: /home/junpyolee/git_repository/RL_Study/Project/CartPole/wandb/run-20240118_095542-dt6rrupf/run-dt6rrupf.wandb
2024-01-18 09:55:42,718 DEBUG   SenderThread:170130 [sender.py:send():382] send: header
2024-01-18 09:55:42,736 DEBUG   SenderThread:170130 [sender.py:send():382] send: run
2024-01-18 09:55:43,383 INFO    SenderThread:170130 [dir_watcher.py:__init__():211] watching files in: /home/junpyolee/git_repository/RL_Study/Project/CartPole/wandb/run-20240118_095542-dt6rrupf/files
2024-01-18 09:55:43,383 INFO    SenderThread:170130 [sender.py:_start_run_threads():1136] run started: dt6rrupf with start time 1705539342.714969
2024-01-18 09:55:43,389 DEBUG   HandlerThread:170130 [handler.py:handle_request():146] handle_request: check_version
2024-01-18 09:55:43,389 DEBUG   SenderThread:170130 [sender.py:send_request():409] send_request: check_version
2024-01-18 09:55:43,437 DEBUG   HandlerThread:170130 [handler.py:handle_request():146] handle_request: run_start
2024-01-18 09:55:43,461 DEBUG   HandlerThread:170130 [system_info.py:__init__():27] System info init
2024-01-18 09:55:43,461 DEBUG   HandlerThread:170130 [system_info.py:__init__():42] System info init done
2024-01-18 09:55:43,461 INFO    HandlerThread:170130 [system_monitor.py:start():194] Starting system monitor
2024-01-18 09:55:43,462 INFO    SystemMonitor:170130 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-01-18 09:55:43,462 INFO    HandlerThread:170130 [system_monitor.py:probe():214] Collecting system info
2024-01-18 09:55:43,463 INFO    SystemMonitor:170130 [interfaces.py:start():190] Started cpu monitoring
2024-01-18 09:55:43,463 INFO    SystemMonitor:170130 [interfaces.py:start():190] Started disk monitoring
2024-01-18 09:55:43,464 INFO    SystemMonitor:170130 [interfaces.py:start():190] Started gpu monitoring
2024-01-18 09:55:43,464 INFO    SystemMonitor:170130 [interfaces.py:start():190] Started memory monitoring
2024-01-18 09:55:43,465 INFO    SystemMonitor:170130 [interfaces.py:start():190] Started network monitoring
2024-01-18 09:55:43,475 DEBUG   HandlerThread:170130 [system_info.py:probe():151] Probing system
2024-01-18 09:55:43,482 DEBUG   HandlerThread:170130 [system_info.py:_probe_git():136] Probing git
2024-01-18 09:55:43,496 DEBUG   HandlerThread:170130 [system_info.py:_probe_git():144] Probing git done
2024-01-18 09:55:43,496 DEBUG   HandlerThread:170130 [system_info.py:probe():199] Probing system done
