2024-01-17 17:13:37,095 INFO    StreamThr :154064 [internal.py:wandb_internal():86] W&B internal server running at pid: 154064, started at: 2024-01-17 17:13:37.094829
2024-01-17 17:13:37,096 DEBUG   HandlerThread:154064 [handler.py:handle_request():146] handle_request: status
2024-01-17 17:13:37,097 INFO    WriterThread:154064 [datastore.py:open_for_write():87] open: /home/junpyolee/git_repository/RL_Study/wandb/run-20240117_171337-rrrijh9f/run-rrrijh9f.wandb
2024-01-17 17:13:37,098 DEBUG   SenderThread:154064 [sender.py:send():382] send: header
2024-01-17 17:13:37,117 DEBUG   SenderThread:154064 [sender.py:send():382] send: run
2024-01-17 17:13:37,757 INFO    SenderThread:154064 [dir_watcher.py:__init__():211] watching files in: /home/junpyolee/git_repository/RL_Study/wandb/run-20240117_171337-rrrijh9f/files
2024-01-17 17:13:37,757 INFO    SenderThread:154064 [sender.py:_start_run_threads():1136] run started: rrrijh9f with start time 1705479217.094823
2024-01-17 17:13:37,763 DEBUG   HandlerThread:154064 [handler.py:handle_request():146] handle_request: check_version
2024-01-17 17:13:37,764 DEBUG   SenderThread:154064 [sender.py:send_request():409] send_request: check_version
2024-01-17 17:13:37,828 DEBUG   HandlerThread:154064 [handler.py:handle_request():146] handle_request: run_start
2024-01-17 17:13:37,850 DEBUG   HandlerThread:154064 [system_info.py:__init__():27] System info init
2024-01-17 17:13:37,851 DEBUG   HandlerThread:154064 [system_info.py:__init__():42] System info init done
2024-01-17 17:13:37,851 INFO    HandlerThread:154064 [system_monitor.py:start():194] Starting system monitor
2024-01-17 17:13:37,851 INFO    SystemMonitor:154064 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-01-17 17:13:37,851 INFO    HandlerThread:154064 [system_monitor.py:probe():214] Collecting system info
2024-01-17 17:13:37,852 INFO    SystemMonitor:154064 [interfaces.py:start():190] Started cpu monitoring
2024-01-17 17:13:37,852 INFO    SystemMonitor:154064 [interfaces.py:start():190] Started disk monitoring
2024-01-17 17:13:37,853 INFO    SystemMonitor:154064 [interfaces.py:start():190] Started gpu monitoring
2024-01-17 17:13:37,854 INFO    SystemMonitor:154064 [interfaces.py:start():190] Started memory monitoring
2024-01-17 17:13:37,854 INFO    SystemMonitor:154064 [interfaces.py:start():190] Started network monitoring
2024-01-17 17:13:37,864 DEBUG   HandlerThread:154064 [system_info.py:probe():151] Probing system
2024-01-17 17:13:37,871 DEBUG   HandlerThread:154064 [system_info.py:_probe_git():136] Probing git
2024-01-17 17:13:37,888 DEBUG   HandlerThread:154064 [system_info.py:_probe_git():144] Probing git done
2024-01-17 17:13:37,888 DEBUG   HandlerThread:154064 [system_info.py:probe():199] Probing system done
2024-01-17 17:13:37,888 DEBUG   HandlerThread:154064 [system_monitor.py:probe():223] {'os': 'Linux-6.2.0-39-generic-x86_64-with-glibc2.17', 'python': '3.8.18', 'heartbeatAt': '2024-01-17T08:13:37.864423', 'startedAt': '2024-01-17T08:13:37.090302', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'Project/Pendulum/main.py', 'codePathLocal': 'Project/Pendulum/main.py', 'codePath': 'Project/Pendulum/main.py', 'git': {'remote': 'git@github.com:leejoonpyoo/RL_Study.git', 'commit': '9849442c10b5a54935f2e102d98e53ce488c20f7'}, 'email': 'leejoonpyoo@kaist.ac.kr', 'root': '/home/junpyolee/git_repository/RL_Study', 'host': 'junpyolee-linux-server', 'username': 'junpyolee', 'executable': '/home/junpyolee/anaconda3/envs/kotorch/bin/python', 'cpu_count': 12, 'cpu_count_logical': 24, 'cpu_freq': {'current': 4441.875708333334, 'min': 2200.0, 'max': 3700.0}, 'cpu_freq_per_core': [{'current': 4419.494, 'min': 2200.0, 'max': 3700.0}, {'current': 4424.333, 'min': 2200.0, 'max': 3700.0}, {'current': 4429.354, 'min': 2200.0, 'max': 3700.0}, {'current': 4429.366, 'min': 2200.0, 'max': 3700.0}, {'current': 4417.039, 'min': 2200.0, 'max': 3700.0}, {'current': 4429.357, 'min': 2200.0, 'max': 3700.0}, {'current': 4417.61, 'min': 2200.0, 'max': 3700.0}, {'current': 4422.515, 'min': 2200.0, 'max': 3700.0}, {'current': 4430.3, 'min': 2200.0, 'max': 3700.0}, {'current': 4429.349, 'min': 2200.0, 'max': 3700.0}, {'current': 4429.696, 'min': 2200.0, 'max': 3700.0}, {'current': 4428.647, 'min': 2200.0, 'max': 3700.0}, {'current': 4429.35, 'min': 2200.0, 'max': 3700.0}, {'current': 4429.363, 'min': 2200.0, 'max': 3700.0}, {'current': 4428.671, 'min': 2200.0, 'max': 3700.0}, {'current': 4420.05, 'min': 2200.0, 'max': 3700.0}, {'current': 4429.361, 'min': 2200.0, 'max': 3700.0}, {'current': 4429.418, 'min': 2200.0, 'max': 3700.0}, {'current': 4429.345, 'min': 2200.0, 'max': 3700.0}, {'current': 4429.366, 'min': 2200.0, 'max': 3700.0}, {'current': 4429.346, 'min': 2200.0, 'max': 3700.0}, {'current': 4424.073, 'min': 2200.0, 'max': 3700.0}, {'current': 4429.336, 'min': 2200.0, 'max': 3700.0}, {'current': 4429.36, 'min': 2200.0, 'max': 3700.0}], 'disk': {'/': {'total': 915.3213348388672, 'used': 83.51105499267578}}, 'gpu': 'NVIDIA GeForce RTX 4070', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4070', 'memory_total': 12878610432}], 'memory': {'total': 62.694087982177734}}
2024-01-17 17:13:37,888 INFO    HandlerThread:154064 [system_monitor.py:probe():224] Finished collecting system info
2024-01-17 17:13:37,888 INFO    HandlerThread:154064 [system_monitor.py:probe():227] Publishing system info
2024-01-17 17:13:37,888 DEBUG   HandlerThread:154064 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2024-01-17 17:13:38,758 INFO    Thread-12 :154064 [dir_watcher.py:_on_file_created():271] file/dir created: /home/junpyolee/git_repository/RL_Study/wandb/run-20240117_171337-rrrijh9f/files/conda-environment.yaml
2024-01-17 17:13:39,404 DEBUG   HandlerThread:154064 [system_info.py:_save_conda():220] Saving conda packages done
2024-01-17 17:13:39,405 INFO    HandlerThread:154064 [system_monitor.py:probe():229] Finished publishing system info
2024-01-17 17:13:39,406 DEBUG   SenderThread:154064 [sender.py:send():382] send: files
2024-01-17 17:13:39,407 INFO    SenderThread:154064 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-01-17 17:13:39,410 DEBUG   HandlerThread:154064 [handler.py:handle_request():146] handle_request: python_packages
2024-01-17 17:13:39,411 DEBUG   SenderThread:154064 [sender.py:send_request():409] send_request: python_packages
2024-01-17 17:13:39,411 DEBUG   HandlerThread:154064 [handler.py:handle_request():146] handle_request: stop_status
2024-01-17 17:13:39,411 DEBUG   SenderThread:154064 [sender.py:send_request():409] send_request: stop_status
2024-01-17 17:13:39,411 DEBUG   HandlerThread:154064 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-17 17:13:39,757 INFO    Thread-12 :154064 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/junpyolee/git_repository/RL_Study/wandb/run-20240117_171337-rrrijh9f/files/conda-environment.yaml
2024-01-17 17:13:39,757 INFO    Thread-12 :154064 [dir_watcher.py:_on_file_created():271] file/dir created: /home/junpyolee/git_repository/RL_Study/wandb/run-20240117_171337-rrrijh9f/files/requirements.txt
2024-01-17 17:13:39,758 INFO    Thread-12 :154064 [dir_watcher.py:_on_file_created():271] file/dir created: /home/junpyolee/git_repository/RL_Study/wandb/run-20240117_171337-rrrijh9f/files/wandb-metadata.json
2024-01-17 17:13:39,868 DEBUG   SenderThread:154064 [sender.py:send():382] send: telemetry
2024-01-17 17:13:39,869 DEBUG   SenderThread:154064 [sender.py:send():382] send: exit
2024-01-17 17:13:39,869 INFO    SenderThread:154064 [sender.py:send_exit():589] handling exit code: 1
2024-01-17 17:13:39,869 INFO    SenderThread:154064 [sender.py:send_exit():591] handling runtime: 1
2024-01-17 17:13:39,870 INFO    SenderThread:154064 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-01-17 17:13:39,870 INFO    SenderThread:154064 [sender.py:send_exit():597] send defer
2024-01-17 17:13:39,870 DEBUG   HandlerThread:154064 [handler.py:handle_request():146] handle_request: defer
2024-01-17 17:13:39,870 INFO    HandlerThread:154064 [handler.py:handle_request_defer():172] handle defer: 0
2024-01-17 17:13:39,870 DEBUG   SenderThread:154064 [sender.py:send_request():409] send_request: defer
2024-01-17 17:13:39,870 INFO    SenderThread:154064 [sender.py:send_request_defer():613] handle sender defer: 0
2024-01-17 17:13:39,871 INFO    SenderThread:154064 [sender.py:transition_state():617] send defer: 1
2024-01-17 17:13:39,871 DEBUG   HandlerThread:154064 [handler.py:handle_request():146] handle_request: defer
2024-01-17 17:13:39,871 INFO    HandlerThread:154064 [handler.py:handle_request_defer():172] handle defer: 1
2024-01-17 17:13:39,871 DEBUG   SenderThread:154064 [sender.py:send_request():409] send_request: defer
2024-01-17 17:13:39,871 INFO    SenderThread:154064 [sender.py:send_request_defer():613] handle sender defer: 1
2024-01-17 17:13:39,871 INFO    SenderThread:154064 [sender.py:transition_state():617] send defer: 2
2024-01-17 17:13:39,871 DEBUG   HandlerThread:154064 [handler.py:handle_request():146] handle_request: defer
2024-01-17 17:13:39,871 INFO    HandlerThread:154064 [handler.py:handle_request_defer():172] handle defer: 2
2024-01-17 17:13:39,871 INFO    HandlerThread:154064 [system_monitor.py:finish():203] Stopping system monitor
