2024-01-18 10:20:24,825 INFO    StreamThr :170708 [internal.py:wandb_internal():86] W&B internal server running at pid: 170708, started at: 2024-01-18 10:20:24.824873
2024-01-18 10:20:24,826 DEBUG   HandlerThread:170708 [handler.py:handle_request():146] handle_request: status
2024-01-18 10:20:24,827 INFO    WriterThread:170708 [datastore.py:open_for_write():87] open: /home/junpyolee/git_repository/RL_Study/wandb/run-20240118_102024-ncoftdoo/run-ncoftdoo.wandb
2024-01-18 10:20:24,828 DEBUG   SenderThread:170708 [sender.py:send():382] send: header
2024-01-18 10:20:24,846 DEBUG   SenderThread:170708 [sender.py:send():382] send: run
2024-01-18 10:20:25,533 INFO    SenderThread:170708 [dir_watcher.py:__init__():211] watching files in: /home/junpyolee/git_repository/RL_Study/wandb/run-20240118_102024-ncoftdoo/files
2024-01-18 10:20:25,533 INFO    SenderThread:170708 [sender.py:_start_run_threads():1136] run started: ncoftdoo with start time 1705540824.824735
2024-01-18 10:20:25,540 DEBUG   HandlerThread:170708 [handler.py:handle_request():146] handle_request: check_version
2024-01-18 10:20:25,541 DEBUG   SenderThread:170708 [sender.py:send_request():409] send_request: check_version
2024-01-18 10:20:25,602 DEBUG   HandlerThread:170708 [handler.py:handle_request():146] handle_request: run_start
2024-01-18 10:20:25,625 DEBUG   HandlerThread:170708 [system_info.py:__init__():27] System info init
2024-01-18 10:20:25,625 DEBUG   HandlerThread:170708 [system_info.py:__init__():42] System info init done
2024-01-18 10:20:25,625 INFO    HandlerThread:170708 [system_monitor.py:start():194] Starting system monitor
2024-01-18 10:20:25,625 INFO    SystemMonitor:170708 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-01-18 10:20:25,626 INFO    HandlerThread:170708 [system_monitor.py:probe():214] Collecting system info
2024-01-18 10:20:25,626 INFO    SystemMonitor:170708 [interfaces.py:start():190] Started cpu monitoring
2024-01-18 10:20:25,626 INFO    SystemMonitor:170708 [interfaces.py:start():190] Started disk monitoring
2024-01-18 10:20:25,627 INFO    SystemMonitor:170708 [interfaces.py:start():190] Started gpu monitoring
2024-01-18 10:20:25,628 INFO    SystemMonitor:170708 [interfaces.py:start():190] Started memory monitoring
