2024-01-17 17:26:28,603 INFO    StreamThr :154810 [internal.py:wandb_internal():86] W&B internal server running at pid: 154810, started at: 2024-01-17 17:26:28.603112
2024-01-17 17:26:28,604 DEBUG   HandlerThread:154810 [handler.py:handle_request():146] handle_request: status
2024-01-17 17:26:28,605 INFO    WriterThread:154810 [datastore.py:open_for_write():87] open: /home/junpyolee/git_repository/RL_Study/wandb/run-20240117_172628-z66lvpys/run-z66lvpys.wandb
2024-01-17 17:26:28,606 DEBUG   SenderThread:154810 [sender.py:send():382] send: header
2024-01-17 17:26:28,623 DEBUG   SenderThread:154810 [sender.py:send():382] send: run
2024-01-17 17:26:29,259 INFO    SenderThread:154810 [dir_watcher.py:__init__():211] watching files in: /home/junpyolee/git_repository/RL_Study/wandb/run-20240117_172628-z66lvpys/files
2024-01-17 17:26:29,259 INFO    SenderThread:154810 [sender.py:_start_run_threads():1136] run started: z66lvpys with start time 1705479988.603056
2024-01-17 17:26:29,264 DEBUG   HandlerThread:154810 [handler.py:handle_request():146] handle_request: check_version
2024-01-17 17:26:29,264 DEBUG   SenderThread:154810 [sender.py:send_request():409] send_request: check_version
2024-01-17 17:26:29,319 DEBUG   HandlerThread:154810 [handler.py:handle_request():146] handle_request: run_start
2024-01-17 17:26:29,344 DEBUG   HandlerThread:154810 [system_info.py:__init__():27] System info init
2024-01-17 17:26:29,344 DEBUG   HandlerThread:154810 [system_info.py:__init__():42] System info init done
2024-01-17 17:26:29,344 INFO    HandlerThread:154810 [system_monitor.py:start():194] Starting system monitor
2024-01-17 17:26:29,344 INFO    SystemMonitor:154810 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-01-17 17:26:29,345 INFO    HandlerThread:154810 [system_monitor.py:probe():214] Collecting system info
2024-01-17 17:26:29,345 INFO    SystemMonitor:154810 [interfaces.py:start():190] Started cpu monitoring
2024-01-17 17:26:29,345 INFO    SystemMonitor:154810 [interfaces.py:start():190] Started disk monitoring
2024-01-17 17:26:29,346 INFO    SystemMonitor:154810 [interfaces.py:start():190] Started gpu monitoring
2024-01-17 17:26:29,346 INFO    SystemMonitor:154810 [interfaces.py:start():190] Started memory monitoring
2024-01-17 17:26:29,347 INFO    SystemMonitor:154810 [interfaces.py:start():190] Started network monitoring
2024-01-17 17:26:29,356 DEBUG   HandlerThread:154810 [system_info.py:probe():151] Probing system
2024-01-17 17:26:29,364 DEBUG   HandlerThread:154810 [system_info.py:_probe_git():136] Probing git
2024-01-17 17:26:29,378 DEBUG   HandlerThread:154810 [system_info.py:_probe_git():144] Probing git done
2024-01-17 17:26:29,378 DEBUG   HandlerThread:154810 [system_info.py:probe():199] Probing system done
2024-01-17 17:26:29,378 DEBUG   HandlerThread:154810 [system_monitor.py:probe():223] {'os': 'Linux-6.2.0-39-generic-x86_64-with-glibc2.17', 'python': '3.8.18', 'heartbeatAt': '2024-01-17T08:26:29.356358', 'startedAt': '2024-01-17T08:26:28.599881', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'Project/Pendulum/main.py', 'codePathLocal': 'Project/Pendulum/main.py', 'codePath': 'Project/Pendulum/main.py', 'git': {'remote': 'git@github.com:leejoonpyoo/RL_Study.git', 'commit': '9849442c10b5a54935f2e102d98e53ce488c20f7'}, 'email': 'leejoonpyoo@kaist.ac.kr', 'root': '/home/junpyolee/git_repository/RL_Study', 'host': 'junpyolee-linux-server', 'username': 'junpyolee', 'executable': '/home/junpyolee/anaconda3/envs/kotorch/bin/python', 'cpu_count': 12, 'cpu_count_logical': 24, 'cpu_freq': {'current': 4290.35025, 'min': 2200.0, 'max': 3700.0}, 'cpu_freq_per_core': [{'current': 3820.288, 'min': 2200.0, 'max': 3700.0}, {'current': 4548.289, 'min': 2200.0, 'max': 3700.0}, {'current': 4544.229, 'min': 2200.0, 'max': 3700.0}, {'current': 4541.739, 'min': 2200.0, 'max': 3700.0}, {'current': 4541.798, 'min': 2200.0, 'max': 3700.0}, {'current': 4544.166, 'min': 2200.0, 'max': 3700.0}, {'current': 4541.942, 'min': 2200.0, 'max': 3700.0}, {'current': 4541.778, 'min': 2200.0, 'max': 3700.0}, {'current': 4541.786, 'min': 2200.0, 'max': 3700.0}, {'current': 4541.779, 'min': 2200.0, 'max': 3700.0}, {'current': 4541.799, 'min': 2200.0, 'max': 3700.0}, {'current': 4540.652, 'min': 2200.0, 'max': 3700.0}, {'current': 3998.347, 'min': 2200.0, 'max': 3700.0}, {'current': 4541.795, 'min': 2200.0, 'max': 3700.0}, {'current': 4541.793, 'min': 2200.0, 'max': 3700.0}, {'current': 4541.783, 'min': 2200.0, 'max': 3700.0}, {'current': 4538.585, 'min': 2200.0, 'max': 3700.0}, {'current': 4541.784, 'min': 2200.0, 'max': 3700.0}, {'current': 4541.783, 'min': 2200.0, 'max': 3700.0}, {'current': 4540.078, 'min': 2200.0, 'max': 3700.0}, {'current': 4541.497, 'min': 2200.0, 'max': 3700.0}, {'current': 4541.141, 'min': 2200.0, 'max': 3700.0}, {'current': 4538.697, 'min': 2200.0, 'max': 3700.0}, {'current': 4541.801, 'min': 2200.0, 'max': 3700.0}], 'disk': {'/': {'total': 915.3213348388672, 'used': 83.51242446899414}}, 'gpu': 'NVIDIA GeForce RTX 4070', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4070', 'memory_total': 12878610432}], 'memory': {'total': 62.694087982177734}}
2024-01-17 17:26:29,378 INFO    HandlerThread:154810 [system_monitor.py:probe():224] Finished collecting system info
2024-01-17 17:26:29,378 INFO    HandlerThread:154810 [system_monitor.py:probe():227] Publishing system info
2024-01-17 17:26:29,378 DEBUG   HandlerThread:154810 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2024-01-17 17:26:30,261 INFO    Thread-12 :154810 [dir_watcher.py:_on_file_created():271] file/dir created: /home/junpyolee/git_repository/RL_Study/wandb/run-20240117_172628-z66lvpys/files/conda-environment.yaml
2024-01-17 17:26:30,807 DEBUG   HandlerThread:154810 [system_info.py:_save_conda():220] Saving conda packages done
2024-01-17 17:26:30,807 INFO    HandlerThread:154810 [system_monitor.py:probe():229] Finished publishing system info
2024-01-17 17:26:30,809 DEBUG   SenderThread:154810 [sender.py:send():382] send: files
2024-01-17 17:26:30,809 INFO    SenderThread:154810 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-01-17 17:26:30,812 DEBUG   HandlerThread:154810 [handler.py:handle_request():146] handle_request: python_packages
2024-01-17 17:26:30,812 DEBUG   HandlerThread:154810 [handler.py:handle_request():146] handle_request: stop_status
2024-01-17 17:26:30,812 DEBUG   SenderThread:154810 [sender.py:send_request():409] send_request: python_packages
2024-01-17 17:26:30,813 DEBUG   SenderThread:154810 [sender.py:send_request():409] send_request: stop_status
2024-01-17 17:26:30,814 DEBUG   HandlerThread:154810 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-17 17:26:31,254 DEBUG   SenderThread:154810 [sender.py:send():382] send: telemetry
2024-01-17 17:26:31,260 INFO    Thread-12 :154810 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/junpyolee/git_repository/RL_Study/wandb/run-20240117_172628-z66lvpys/files/conda-environment.yaml
2024-01-17 17:26:31,260 INFO    Thread-12 :154810 [dir_watcher.py:_on_file_created():271] file/dir created: /home/junpyolee/git_repository/RL_Study/wandb/run-20240117_172628-z66lvpys/files/requirements.txt
2024-01-17 17:26:31,260 INFO    Thread-12 :154810 [dir_watcher.py:_on_file_created():271] file/dir created: /home/junpyolee/git_repository/RL_Study/wandb/run-20240117_172628-z66lvpys/files/wandb-metadata.json
2024-01-17 17:26:31,692 INFO    wandb-upload_0:154810 [upload_job.py:push():131] Uploaded file /tmp/tmpdnfu1t6bwandb/5iqahhgf-wandb-metadata.json
2024-01-17 17:26:31,812 DEBUG   SenderThread:154810 [sender.py:send():382] send: exit
2024-01-17 17:26:31,812 INFO    SenderThread:154810 [sender.py:send_exit():589] handling exit code: 1
2024-01-17 17:26:31,813 INFO    SenderThread:154810 [sender.py:send_exit():591] handling runtime: 2
2024-01-17 17:26:31,814 INFO    SenderThread:154810 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-01-17 17:26:31,814 INFO    SenderThread:154810 [sender.py:send_exit():597] send defer
2024-01-17 17:26:31,814 DEBUG   HandlerThread:154810 [handler.py:handle_request():146] handle_request: defer
2024-01-17 17:26:31,814 INFO    HandlerThread:154810 [handler.py:handle_request_defer():172] handle defer: 0
2024-01-17 17:26:31,814 DEBUG   SenderThread:154810 [sender.py:send_request():409] send_request: defer
2024-01-17 17:26:31,814 INFO    SenderThread:154810 [sender.py:send_request_defer():613] handle sender defer: 0
2024-01-17 17:26:31,814 INFO    SenderThread:154810 [sender.py:transition_state():617] send defer: 1
2024-01-17 17:26:31,815 DEBUG   HandlerThread:154810 [handler.py:handle_request():146] handle_request: defer
2024-01-17 17:26:31,815 INFO    HandlerThread:154810 [handler.py:handle_request_defer():172] handle defer: 1
2024-01-17 17:26:31,815 DEBUG   SenderThread:154810 [sender.py:send_request():409] send_request: defer
2024-01-17 17:26:31,815 INFO    SenderThread:154810 [sender.py:send_request_defer():613] handle sender defer: 1
2024-01-17 17:26:31,815 INFO    SenderThread:154810 [sender.py:transition_state():617] send defer: 2
2024-01-17 17:26:31,815 DEBUG   HandlerThread:154810 [handler.py:handle_request():146] handle_request: defer
2024-01-17 17:26:31,815 INFO    HandlerThread:154810 [handler.py:handle_request_defer():172] handle defer: 2
2024-01-17 17:26:31,815 INFO    HandlerThread:154810 [system_monitor.py:finish():203] Stopping system monitor
2024-01-17 17:26:31,815 DEBUG   SystemMonitor:154810 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-01-17 17:26:31,815 INFO    HandlerThread:154810 [interfaces.py:finish():202] Joined cpu monitor
2024-01-17 17:26:31,815 DEBUG   SystemMonitor:154810 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-01-17 17:26:31,816 INFO    HandlerThread:154810 [interfaces.py:finish():202] Joined disk monitor
2024-01-17 17:26:31,816 DEBUG   SystemMonitor:154810 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-01-17 17:26:31,874 INFO    HandlerThread:154810 [interfaces.py:finish():202] Joined gpu monitor
2024-01-17 17:26:31,874 INFO    HandlerThread:154810 [interfaces.py:finish():202] Joined memory monitor
2024-01-17 17:26:31,874 INFO    HandlerThread:154810 [interfaces.py:finish():202] Joined network monitor
2024-01-17 17:26:31,874 DEBUG   SenderThread:154810 [sender.py:send_request():409] send_request: defer
2024-01-17 17:26:31,874 INFO    SenderThread:154810 [sender.py:send_request_defer():613] handle sender defer: 2
2024-01-17 17:26:31,874 INFO    SenderThread:154810 [sender.py:transition_state():617] send defer: 3
2024-01-17 17:26:31,874 DEBUG   SenderThread:154810 [sender.py:send():382] send: stats
2024-01-17 17:26:31,874 DEBUG   HandlerThread:154810 [handler.py:handle_request():146] handle_request: defer
2024-01-17 17:26:31,875 INFO    HandlerThread:154810 [handler.py:handle_request_defer():172] handle defer: 3
2024-01-17 17:26:31,875 DEBUG   SenderThread:154810 [sender.py:send_request():409] send_request: defer
2024-01-17 17:26:31,875 INFO    SenderThread:154810 [sender.py:send_request_defer():613] handle sender defer: 3
2024-01-17 17:26:31,875 INFO    SenderThread:154810 [sender.py:transition_state():617] send defer: 4
2024-01-17 17:26:31,875 DEBUG   HandlerThread:154810 [handler.py:handle_request():146] handle_request: defer
2024-01-17 17:26:31,875 INFO    HandlerThread:154810 [handler.py:handle_request_defer():172] handle defer: 4
